541.9457	0.018646	534.848415
542.6457	0.015286	535.513415
543.3457	0.012371	536.178415
544.0457	0.009887	536.843415
544.7457	0.007809	537.508415
545.8905	0.00519	538.595975
546.5905	0.003997	539.260975
547.2905	0.003061	539.925975
547.9905	0.002342	540.590975
548.6905	0.001799	541.255975
549.3905	0.001398	541.920975
550.0905	0.001109	542.585975
550.7905	9.06E-4	543.250975
551.4905	7.69E-4	543.915975
552.1905	6.8E-4	544.580975
552.8905	6.24E-4	545.245975
553.5905	5.93E-4	545.910975
554.2905	5.77E-4	546.575975
554.9905	5.71E-4	547.240975
555.6905	5.69E-4	547.905975
556.9344	5.71E-4	549.08768
557.1227	5.72E-4	549.266565
557.8227	5.74E-4	549.931565
558.5227	5.77E-4	550.596565
559.2227	5.83E-4	551.261565
559.9227	5.96E-4	551.926565
560.6227	6.2E-4	552.591565
561.3227	6.63E-4	553.256565
562.0227	7.32E-4	553.921565
562.7227	8.39E-4	554.586565
563.4227	9.96E-4	555.251565
564.6578	0.001448	556.42491
565.3578	0.001836	557.08991
566.0578	0.002349	557.75491
566.7578	0.003011	558.41991
567.4578	0.003848	559.08491
568.1578	0.004887	559.74991
568.8578	0.006152	560.41491
569.5578	0.007662	561.07991
570.2578	0.009432	561.74491
570.9578	0.011468	562.40991
571.6578	0.013765	563.07491
572.3578	0.016305	563.73991
573.0578	0.019057	564.40491
573.7578	0.021972	565.06991
574.4578	0.024991	565.73491
575.1578	0.028036	566.39991
575.8578	0.031022	567.06491
576.5578	0.033856	567.72991
577.2578	0.036442	568.39491
577.9578	0.038686	569.05991
578.6578	0.040504	569.72491
579.3578	0.041825	570.38991
580.6296	0.042791	571.59812
581.3296	0.042495	572.26312
582.0296	0.04162	572.92812
582.7296	0.040202	573.59312
583.4296	0.038298	574.25812
584.1296	0.035981	574.92312
584.8296	0.03334	575.58812
585.5296	0.030467	576.25312
586.2296	0.027458	576.91812
586.9296	0.024406	577.58312
587.6296	0.021395	578.24812
588.3296	0.018497	578.91312
589.0296	0.015772	579.57812
589.7296	0.013263	580.24312
590.4296	0.011001	580.90812
591.1296	0.009	581.57312
591.8296	0.007264	582.23812
592.5296	0.005785	582.90312
593.2296	0.004547	583.56812
593.9296	0.003532	584.23312
594.6296	0.002714	584.89812
595.3296	0.00207	585.56312
596.0296	0.001575	586.22812
596.7296	0.001208	586.89312
597.4296	9.47E-4	587.55812
598.1296	7.78E-4	588.22312
598.8296	6.85E-4	588.88812
599.5296	6.6E-4	589.55312
600.2296	6.94E-4	590.21812
600.9296	7.84E-4	590.88312
601.6296	9.26E-4	591.54812
602.3296	0.001121	592.21312
603.0296	0.001369	592.87812
603.7296	0.001673	593.54312
604.4296	0.002035	594.20812
605.1296	0.00246	594.87312
605.8296	0.002951	595.53812
606.5296	0.003516	596.20312
607.2296	0.004162	596.86812
608.1107	0.005107	597.705165
608.8107	0.005978	598.370165
609.5107	0.006975	599.035165
610.2107	0.00812	599.700165
610.9107	0.009437	600.365165
611.6107	0.010955	601.030165
612.3107	0.012707	601.695165
613.3808	0.015909	602.71176
614.0808	0.018391	603.37676
614.7808	0.021207	604.04176
615.4808	0.02437	604.70676
616.1808	0.027881	605.37176
616.8808	0.031721	606.03676
617.5808	0.035857	606.70176
618.2808	0.040231	607.36676
618.9808	0.044767	608.03176
619.8005	0.050154	608.810475
620.5005	0.054691	609.475475
621.2005	0.059037	610.140475
622.3191	0.065268	611.203145
623.0191	0.068528	611.868145
623.7191	0.071165	612.533145
624.808	0.073829	613.5676
625.508	0.074535	614.2326
626.208	0.074425	614.8976
626.908	0.073511	615.5626
628.2972	0.06949	616.88234
629.2997	0.065037	617.834715
629.3715	0.064677	617.902925
630.0715	0.060927	618.567925
631.4158	0.052824	619.84501
632.7288	0.044385	621.09236
633.82	0.037437	622.129
634.52	0.03316	622.794
635.22	0.029097	623.459
635.92	0.025291	624.124
636.62	0.021775	624.789
637.32	0.018569	625.454
638.02	0.015682	626.119
638.72	0.013115	626.784
639.4839	0.010668	627.509705
640.1839	0.008735	628.174705
640.8839	0.007079	628.839705
641.5839	0.005677	629.504705
642.2839	0.004504	630.169705
642.9839	0.003535	630.834705
643.6839	0.002744	631.499705
644.3839	0.002106	632.164705
645.0839	0.001598	632.829705
645.7839	0.001199	633.494705
646.4839	8.9E-4	634.159705
647.1839	6.53E-4	634.824705
647.8839	4.74E-4	635.489705
